created_at,entry_id,field1,field2,field3,latitude,longitude,elevation,status
2024-03-27T01:52:15+00:00,8798,-12.92,16.23,1727.57,,,,
2024-03-27T01:52:16+00:00,8799,29.71,94.08,1888.77,,,,
2024-03-27T01:52:17+00:00,8800,-36.56,82.14,1147.52,,,,
2024-03-27T01:52:18+00:00,8801,-31.0,79.27,1304.48,,,,
2024-03-27T01:52:19+00:00,8802,45.16,57.77,606.62,,,,
2024-03-27T01:52:20+00:00,8803,46.58,47.37,736.56,,,,
2024-03-27T01:52:21+00:00,8804,43.04,99.92,1636.64,,,,
2024-03-27T01:52:22+00:00,8805,5.21,15.43,436.2,,,,
2024-03-27T01:52:23+00:00,8806,36.55,8.07,1130.11,,,,
2024-03-27T01:52:24+00:00,8807,-4.79,31.71,1055.0,,,,
2024-03-27T01:52:25+00:00,8808,5.48,76.12,1605.52,,,,
2024-03-27T01:52:27+00:00,8809,-46.7,11.64,698.86,,,,
2024-03-27T01:52:28+00:00,8810,-33.96,57.29,971.82,,,,
2024-03-27T01:52:29+00:00,8811,11.29,37.92,1249.59,,,,
2024-03-27T01:52:30+00:00,8812,42.01,4.83,451.9,,,,
2024-03-27T01:52:31+00:00,8813,-46.14,0.61,549.06,,,,
2024-03-27T01:52:32+00:00,8814,39.39,76.73,1492.74,,,,
2024-03-27T01:52:33+00:00,8815,-6.48,35.27,1418.31,,,,
2024-03-27T01:52:34+00:00,8816,-24.51,56.98,624.0,,,,
2024-03-27T01:52:35+00:00,8817,29.63,42.68,1155.45,,,,
2024-03-27T01:52:36+00:00,8818,5.01,96.3,1229.38,,,,
2024-03-27T01:52:37+00:00,8819,-27.33,52.04,1021.86,,,,
2024-03-27T01:52:38+00:00,8820,23.21,77.58,1661.59,,,,
2024-03-27T01:52:39+00:00,8821,17.49,62.82,888.81,,,,
2024-03-27T01:52:40+00:00,8822,3.87,20.29,1614.67,,,,
2024-03-27T01:52:41+00:00,8823,7.99,66.08,1618.77,,,,
2024-03-27T01:52:42+00:00,8824,-37.6,55.64,449.2,,,,
2024-03-27T01:52:43+00:00,8825,2.1,33.47,339.46,,,,
2024-03-27T01:52:44+00:00,8826,33.64,6.19,1838.88,,,,
2024-03-27T01:52:45+00:00,8827,13.36,79.93,1182.13,,,,
2024-03-27T01:52:46+00:00,8828,31.49,74.25,1463.91,,,,
2024-03-27T01:52:47+00:00,8829,49.64,87.77,443.37,,,,
2024-03-27T01:52:48+00:00,8830,10.34,11.62,972.81,,,,
2024-03-27T01:52:49+00:00,8831,6.91,61.09,909.55,,,,
2024-03-27T01:52:50+00:00,8832,27.32,92.16,1565.44,,,,
2024-03-27T01:52:51+00:00,8833,15.97,56.59,1241.54,,,,
2024-03-27T01:52:52+00:00,8834,26.09,24.74,415.7,,,,
2024-03-27T01:52:53+00:00,8835,8.96,92.93,1615.75,,,,
2024-03-27T01:52:54+00:00,8836,6.56,37.73,603.17,,,,
2024-03-27T01:52:56+00:00,8837,-47.42,80.27,363.29,,,,
2024-03-27T01:52:57+00:00,8838,-45.86,12.5,1061.79,,,,
2024-03-27T01:52:58+00:00,8839,22.6,48.89,1785.1,,,,
2024-03-27T01:52:59+00:00,8840,-46.38,49.67,1442.73,,,,
2024-03-27T01:53:00+00:00,8841,-13.27,98.32,1659.07,,,,
2024-03-27T01:53:01+00:00,8842,9.66,74.0,1889.41,,,,
2024-03-27T01:53:02+00:00,8843,25.82,67.72,829.18,,,,
2024-03-27T01:53:03+00:00,8844,-8.4,85.67,1574.4,,,,
2024-03-27T01:53:04+00:00,8845,30.81,97.51,360.07,,,,
2024-03-27T01:53:05+00:00,8846,-40.21,71.84,1171.74,,,,
2024-03-27T01:53:06+00:00,8847,-6.62,60.44,317.05,,,,
2024-03-27T01:53:07+00:00,8848,-8.84,3.06,1377.77,,,,
2024-03-27T01:53:08+00:00,8849,-20.63,86.81,1428.59,,,,
2024-03-27T01:53:10+00:00,8850,22.64,47.67,1605.91,,,,
2024-03-27T01:53:11+00:00,8851,-5.46,38.72,1949.72,,,,
2024-03-27T01:53:12+00:00,8852,1.97,21.59,1291.61,,,,
2024-03-27T01:53:14+00:00,8853,3.05,6.5,614.53,,,,
2024-03-27T01:53:15+00:00,8854,14.73,61.4,595.11,,,,
2024-03-27T01:53:16+00:00,8855,37.08,40.97,1173.53,,,,
2024-03-27T01:53:17+00:00,8856,-33.94,53.58,704.99,,,,
2024-03-27T01:53:18+00:00,8857,-25.1,26.67,582.8,,,,
2024-03-27T01:53:20+00:00,8858,-2.47,21.47,1534.98,,,,
2024-03-27T01:53:21+00:00,8859,-21.43,20.44,829.28,,,,
2024-03-27T01:53:22+00:00,8860,13.57,89.73,1355.95,,,,
2024-03-27T01:53:23+00:00,8861,44.18,37.93,866.51,,,,
2024-03-27T01:53:24+00:00,8862,15.6,16.54,1528.59,,,,
2024-03-27T01:53:25+00:00,8863,-43.68,12.27,720.36,,,,
2024-03-27T01:53:27+00:00,8864,39.6,37.04,1101.48,,,,
2024-03-27T01:53:28+00:00,8865,-39.03,50.07,1152.88,,,,
2024-03-27T01:53:29+00:00,8866,-11.34,89.36,1540.44,,,,
2024-03-27T01:53:30+00:00,8867,-0.65,89.31,1078.13,,,,
2024-03-27T01:53:31+00:00,8868,-41.63,14.14,343.74,,,,
2024-03-27T01:53:32+00:00,8869,-17.91,50.94,1556.31,,,,
2024-03-27T01:53:33+00:00,8870,28.25,51.1,408.38,,,,
2024-03-27T01:53:34+00:00,8871,11.67,67.12,1671.99,,,,
2024-03-27T01:53:35+00:00,8872,10.8,64.01,394.04,,,,
2024-03-27T01:53:36+00:00,8873,44.06,66.99,1608.71,,,,
2024-03-27T01:53:37+00:00,8874,-22.9,37.52,1226.18,,,,
2024-03-27T01:53:38+00:00,8875,-25.37,80.54,1356.6,,,,
2024-03-27T01:53:39+00:00,8876,-43.38,9.58,994.0,,,,
2024-03-27T01:53:40+00:00,8877,-24.94,8.06,1602.98,,,,
2024-03-27T01:53:41+00:00,8878,21.0,52.72,1599.19,,,,
2024-03-27T01:53:42+00:00,8879,0.36,75.14,885.11,,,,
2024-03-27T01:53:43+00:00,8880,27.27,83.61,874.13,,,,
2024-03-27T01:53:44+00:00,8881,-10.03,86.08,1794.74,,,,
2024-03-27T01:53:45+00:00,8882,15.99,99.93,1740.98,,,,
2024-03-27T01:53:46+00:00,8883,40.8,27.06,403.1,,,,
2024-03-27T01:53:47+00:00,8884,-18.75,67.66,1983.4,,,,
2024-03-27T01:53:48+00:00,8885,9.9,75.2,1104.22,,,,
2024-03-27T01:53:49+00:00,8886,-20.74,83.9,1587.6,,,,
2024-03-27T01:53:50+00:00,8887,-28.24,13.42,1377.84,,,,
2024-03-27T01:53:51+00:00,8888,-17.85,90.37,892.99,,,,
2024-03-27T01:53:52+00:00,8889,-45.26,97.39,617.21,,,,
2024-03-27T01:53:53+00:00,8890,28.82,46.44,880.43,,,,
2024-03-27T01:53:54+00:00,8891,-28.25,68.23,1891.08,,,,
2024-03-27T01:53:55+00:00,8892,30.77,16.35,1725.38,,,,
2024-03-27T01:53:56+00:00,8893,46.04,37.98,671.15,,,,
2024-03-27T01:53:57+00:00,8894,-42.53,62.07,1089.29,,,,
2024-03-27T01:53:58+00:00,8895,13.21,85.4,954.47,,,,
2024-03-27T01:53:59+00:00,8896,-3.54,6.6,1366.03,,,,
2024-03-27T01:54:00+00:00,8897,-36.4,66.91,1630.62,,,,
2024-03-27T01:54:01+00:00,8898,20.52,42.85,348.39,,,,
2024-03-27T01:54:02+00:00,8899,-9.88,58.62,1692.1,,,,
2024-03-27T01:54:03+00:00,8900,-1.8,36.55,422.21,,,,
2024-03-27T01:54:05+00:00,8901,31.43,21.93,1968.41,,,,
2024-03-27T01:54:06+00:00,8902,2.05,53.66,1864.49,,,,
2024-03-27T01:54:07+00:00,8903,42.76,10.5,1547.1,,,,
2024-03-27T01:54:08+00:00,8904,-0.64,58.75,1189.83,,,,
2024-03-27T01:54:09+00:00,8905,-6.7,65.86,1525.83,,,,
2024-03-27T01:54:10+00:00,8906,-4.04,75.45,918.02,,,,
2024-03-27T01:54:11+00:00,8907,22.59,19.82,1182.47,,,,
2024-03-27T01:54:12+00:00,8908,3.42,54.52,339.23,,,,
2024-03-27T01:54:13+00:00,8909,9.62,80.29,1642.97,,,,
2024-03-27T01:54:14+00:00,8910,-9.39,79.28,1326.27,,,,
2024-03-27T01:54:15+00:00,8911,-43.9,3.58,997.61,,,,
2024-03-27T01:54:16+00:00,8912,34.98,21.69,657.19,,,,
2024-03-27T01:54:17+00:00,8913,33.88,95.32,494.48,,,,
2024-03-27T01:54:18+00:00,8914,-27.62,3.0,1043.61,,,,
2024-03-27T01:54:19+00:00,8915,-7.31,98.52,332.07,,,,
2024-03-27T01:54:20+00:00,8916,21.91,52.24,1076.27,,,,
2024-03-27T01:54:21+00:00,8917,-35.43,57.41,751.76,,,,
2024-03-27T01:54:22+00:00,8918,18.73,76.21,1238.01,,,,
2024-03-27T01:54:23+00:00,8919,-31.96,50.73,1665.57,,,,
2024-03-27T01:54:24+00:00,8920,-38.03,76.28,1075.23,,,,
2024-03-27T01:54:25+00:00,8921,36.27,79.09,989.72,,,,
2024-03-27T01:54:26+00:00,8922,-35.7,87.03,725.4,,,,
2024-03-27T01:54:27+00:00,8923,14.26,88.48,531.15,,,,
2024-03-27T01:54:28+00:00,8924,28.88,64.09,1783.85,,,,
2024-03-27T01:54:29+00:00,8925,-18.35,60.4,748.19,,,,
2024-03-27T01:54:30+00:00,8926,-29.72,73.52,877.81,,,,
2024-03-27T01:54:31+00:00,8927,-26.34,66.24,1988.85,,,,
2024-03-27T01:54:33+00:00,8928,-37.79,27.0,343.9,,,,
2024-03-27T01:54:34+00:00,8929,4.44,54.07,1745.83,,,,
2024-03-27T01:54:35+00:00,8930,-36.9,57.38,1967.46,,,,
2024-03-27T01:54:36+00:00,8931,-40.74,81.39,883.25,,,,
2024-03-27T01:54:37+00:00,8932,-24.33,91.98,764.58,,,,
2024-03-27T01:54:38+00:00,8933,-40.24,79.41,1350.66,,,,
2024-03-27T01:54:39+00:00,8934,-34.64,74.08,470.34,,,,
2024-03-27T01:54:40+00:00,8935,46.49,63.17,1782.54,,,,
2024-03-27T01:54:41+00:00,8936,13.17,26.07,1409.89,,,,
2024-03-27T01:54:42+00:00,8937,7.58,20.22,1343.03,,,,
2024-03-27T01:54:43+00:00,8938,-5.55,34.44,1437.43,,,,
2024-03-27T01:54:44+00:00,8939,-10.82,71.62,833.13,,,,
2024-03-27T01:54:45+00:00,8940,16.34,82.62,798.4,,,,
2024-03-27T01:54:46+00:00,8941,-9.39,99.27,1232.11,,,,
2024-03-27T01:54:47+00:00,8942,-7.48,76.72,846.5,,,,
2024-03-27T01:54:48+00:00,8943,-25.16,16.99,977.72,,,,
2024-03-27T01:54:49+00:00,8944,31.34,37.7,640.32,,,,
2024-03-27T01:54:50+00:00,8945,-19.66,8.64,786.77,,,,
2024-03-27T01:54:51+00:00,8946,15.29,4.24,961.72,,,,
2024-03-27T01:54:52+00:00,8947,-6.52,83.82,1830.71,,,,
2024-03-27T01:54:53+00:00,8948,-22.38,1.69,1684.0,,,,
2024-03-27T01:54:54+00:00,8949,13.82,96.45,1940.29,,,,
2024-03-27T01:54:55+00:00,8950,-19.98,18.24,1241.37,,,,
2024-03-27T01:54:56+00:00,8951,46.2,45.22,1126.24,,,,
2024-03-27T01:54:57+00:00,8952,13.68,25.22,1476.97,,,,
2024-03-27T01:54:58+00:00,8953,7.88,49.4,627.07,,,,
2024-03-27T01:54:59+00:00,8954,36.03,20.37,332.98,,,,
2024-03-27T01:55:00+00:00,8955,-15.68,75.24,937.3,,,,
2024-03-27T01:55:01+00:00,8956,-41.05,74.53,854.08,,,,
2024-03-27T01:55:02+00:00,8957,13.91,82.41,1285.29,,,,
2024-03-27T01:55:03+00:00,8958,-28.79,40.13,652.63,,,,
2024-03-27T01:55:04+00:00,8959,7.9,93.09,1503.94,,,,
2024-03-27T01:55:05+00:00,8960,-4.01,29.75,1442.61,,,,
2024-03-27T01:55:06+00:00,8961,36.13,43.59,948.15,,,,
2024-03-27T01:55:07+00:00,8962,-39.77,39.0,1421.9,,,,
2024-03-27T01:55:08+00:00,8963,-17.94,3.3,1080.11,,,,
2024-03-27T01:55:09+00:00,8964,1.79,1.5,738.39,,,,
2024-03-27T01:55:10+00:00,8965,30.51,77.36,1574.95,,,,
2024-03-27T01:55:11+00:00,8966,-8.1,10.29,1852.96,,,,
2024-03-27T01:55:12+00:00,8967,-2.54,39.1,410.34,,,,
2024-03-27T01:55:13+00:00,8968,-7.79,29.79,1958.85,,,,
2024-03-27T01:55:14+00:00,8969,23.16,83.45,1563.16,,,,
2024-03-27T01:55:15+00:00,8970,18.29,82.61,730.28,,,,
2024-03-27T01:55:16+00:00,8971,12.86,65.55,1002.69,,,,
2024-03-27T01:55:17+00:00,8972,-43.12,15.66,714.35,,,,
2024-03-27T01:55:18+00:00,8973,-36.08,3.01,401.91,,,,
2024-03-27T01:55:19+00:00,8974,18.53,46.29,777.63,,,,
2024-03-27T01:55:21+00:00,8975,24.75,92.39,587.02,,,,
2024-03-27T01:55:22+00:00,8976,-5.5,23.62,600.57,,,,
2024-03-27T01:55:23+00:00,8977,-7.8,27.13,391.94,,,,
2024-03-27T01:55:24+00:00,8978,8.71,42.66,1550.72,,,,
2024-03-27T01:55:25+00:00,8979,-2.73,91.83,1462.93,,,,
2024-03-27T01:55:26+00:00,8980,-4.63,61.99,469.96,,,,
2024-03-27T01:55:27+00:00,8981,32.71,5.21,1533.25,,,,
2024-03-27T01:55:28+00:00,8982,-40.28,82.28,814.32,,,,
2024-03-27T01:55:29+00:00,8983,1.84,6.65,348.79,,,,
2024-03-27T01:55:30+00:00,8984,13.82,59.74,1642.9,,,,
2024-03-27T01:55:31+00:00,8985,19.0,4.64,474.01,,,,
2024-03-27T01:55:32+00:00,8986,-40.23,14.75,1795.12,,,,
2024-03-27T01:55:33+00:00,8987,-10.3,0.37,1331.26,,,,
2024-03-27T01:55:35+00:00,8988,-40.67,76.31,633.53,,,,
2024-03-27T01:55:36+00:00,8989,-37.93,61.41,1515.23,,,,
2024-03-27T01:55:37+00:00,8990,-1.98,50.47,747.68,,,,
2024-03-27T01:55:38+00:00,8991,-19.25,93.16,1640.78,,,,
2024-03-27T01:55:40+00:00,8992,-13.94,74.34,1023.96,,,,
2024-03-27T01:55:41+00:00,8993,-1.01,77.07,643.11,,,,
2024-03-27T01:55:42+00:00,8994,43.47,32.58,1402.03,,,,
2024-03-27T01:55:43+00:00,8995,11.24,29.25,1794.87,,,,
2024-03-27T01:55:44+00:00,8996,-40.07,97.32,1201.93,,,,
2024-03-27T01:55:45+00:00,8997,32.14,6.86,1069.18,,,,
2024-03-27T01:55:46+00:00,8998,35.09,27.01,693.92,,,,
2024-03-27T01:55:47+00:00,8999,-13.59,9.99,1501.41,,,,
2024-03-27T01:55:48+00:00,9000,1.6,27.62,523.97,,,,
2024-03-27T01:55:49+00:00,9001,-26.85,71.14,1363.21,,,,
2024-03-27T01:55:50+00:00,9002,-41.5,38.59,1385.67,,,,
2024-03-27T01:55:51+00:00,9003,-25.6,47.96,1927.78,,,,
2024-03-27T01:55:52+00:00,9004,27.73,63.71,1924.35,,,,
2024-03-27T01:55:53+00:00,9005,-10.81,0.37,414.07,,,,
2024-03-27T01:55:54+00:00,9006,21.62,20.1,514.38,,,,
2024-03-27T01:55:55+00:00,9007,33.57,74.84,1971.16,,,,
2024-03-27T01:55:56+00:00,9008,13.12,80.89,1545.74,,,,
2024-03-27T01:55:57+00:00,9009,-14.89,88.26,1032.56,,,,
2024-03-27T01:55:58+00:00,9010,-6.77,69.39,1215.96,,,,
2024-03-27T01:55:59+00:00,9011,-2.68,92.16,1957.76,,,,
2024-03-27T01:56:00+00:00,9012,-37.05,15.25,1726.06,,,,
2024-03-27T01:56:01+00:00,9013,44.47,71.46,1918.68,,,,
2024-03-27T01:56:02+00:00,9014,19.77,89.83,1296.21,,,,
2024-03-27T01:56:04+00:00,9015,-1.67,38.78,807.69,,,,
2024-03-27T01:56:05+00:00,9016,29.34,19.21,1665.07,,,,
2024-03-27T01:56:06+00:00,9017,43.12,23.61,1190.18,,,,
2024-03-27T01:56:07+00:00,9018,-40.26,46.67,323.78,,,,
2024-03-27T01:56:09+00:00,9019,1.29,37.13,1638.6,,,,
2024-03-27T01:56:10+00:00,9020,-11.68,60.82,1620.56,,,,
2024-03-27T01:56:11+00:00,9021,15.73,7.03,624.55,,,,
2024-03-27T01:56:12+00:00,9022,29.65,9.81,992.05,,,,
2024-03-27T01:56:13+00:00,9023,-41.73,17.84,1603.55,,,,
2024-03-27T01:56:14+00:00,9024,-27.01,12.76,651.76,,,,
2024-03-27T01:56:15+00:00,9025,-33.27,94.33,800.57,,,,
2024-03-27T01:56:16+00:00,9026,38.92,53.92,1756.09,,,,
2024-03-27T01:56:17+00:00,9027,-33.8,8.53,1323.07,,,,
2024-03-27T01:56:18+00:00,9028,-22.39,50.6,533.04,,,,
2024-03-27T01:56:19+00:00,9029,-23.27,64.97,1468.52,,,,
2024-03-27T01:56:20+00:00,9030,5.83,30.42,1212.18,,,,
2024-03-27T01:56:22+00:00,9031,47.55,93.82,1555.28,,,,
2024-03-27T01:56:23+00:00,9032,-7.72,31.44,1783.3,,,,
2024-03-27T01:56:24+00:00,9033,13.02,23.03,968.61,,,,
2024-03-27T01:56:25+00:00,9034,0.65,65.76,1526.79,,,,
2024-03-27T01:56:26+00:00,9035,34.7,45.56,1710.04,,,,
2024-03-27T01:56:27+00:00,9036,20.83,12.82,1250.98,,,,
2024-03-27T01:56:28+00:00,9037,-17.36,30.97,1029.35,,,,
2024-03-27T01:56:29+00:00,9038,12.91,71.23,1177.08,,,,
2024-03-27T01:56:30+00:00,9039,-34.35,37.91,1740.69,,,,
2024-03-27T01:56:31+00:00,9040,43.08,55.65,788.18,,,,
2024-03-27T01:56:32+00:00,9041,26.33,42.69,505.12,,,,
2024-03-27T01:56:33+00:00,9042,49.17,74.94,669.95,,,,
2024-03-27T01:56:34+00:00,9043,12.71,19.72,1593.33,,,,
2024-03-27T01:56:35+00:00,9044,12.86,74.83,1819.19,,,,
2024-03-27T01:56:36+00:00,9045,28.66,20.22,1372.44,,,,
2024-03-27T01:56:37+00:00,9046,-29.42,97.87,1638.1,,,,
2024-03-27T01:56:38+00:00,9047,45.05,3.05,1019.8,,,,
2024-03-27T01:56:39+00:00,9048,38.91,55.55,517.67,,,,
2024-03-27T01:56:40+00:00,9049,-23.23,82.28,1446.94,,,,
2024-03-27T01:56:41+00:00,9050,-1.25,44.86,1486.96,,,,
2024-03-27T01:56:42+00:00,9051,36.2,47.1,502.23,,,,
2024-03-27T01:56:43+00:00,9052,-30.21,84.34,1825.97,,,,
2024-03-27T01:56:44+00:00,9053,48.35,8.4,912.27,,,,
2024-03-27T01:56:45+00:00,9054,42.56,21.92,949.96,,,,
2024-03-27T01:56:46+00:00,9055,37.91,27.81,456.71,,,,
2024-03-27T01:56:47+00:00,9056,-32.66,16.69,1751.85,,,,
2024-03-27T01:56:48+00:00,9057,-16.44,28.41,946.69,,,,
2024-03-27T01:56:49+00:00,9058,6.04,28.78,797.01,,,,
2024-03-27T01:56:50+00:00,9059,6.94,79.21,1474.49,,,,
2024-03-27T01:56:51+00:00,9060,34.34,9.04,1059.87,,,,
2024-03-27T01:56:52+00:00,9061,-15.83,67.25,1259.04,,,,
2024-03-27T01:56:53+00:00,9062,-30.09,51.33,1174.45,,,,
2024-03-27T01:56:54+00:00,9063,-29.57,54.09,705.15,,,,
2024-03-27T01:56:55+00:00,9064,-33.45,51.22,1797.11,,,,
2024-03-27T01:56:56+00:00,9065,22.27,61.41,1784.67,,,,
2024-03-27T01:56:57+00:00,9066,35.62,72.61,434.85,,,,
2024-03-27T01:56:58+00:00,9067,-37.47,41.34,847.97,,,,
2024-03-27T01:56:59+00:00,9068,22.74,81.18,1655.06,,,,
2024-03-27T01:57:00+00:00,9069,-26.14,99.72,1945.56,,,,
2024-03-27T01:57:01+00:00,9070,43.64,11.57,1736.11,,,,
2024-03-27T01:57:02+00:00,9071,-39.09,96.44,325.55,,,,
2024-03-27T01:57:03+00:00,9072,-43.55,26.8,1683.18,,,,
2024-03-27T01:57:04+00:00,9073,40.97,38.28,1310.17,,,,
2024-03-27T01:57:05+00:00,9074,-32.57,94.2,1889.06,,,,
2024-03-27T01:57:06+00:00,9075,9.3,41.82,1188.74,,,,
2024-03-27T01:57:07+00:00,9076,-28.29,46.66,1081.21,,,,
2024-03-27T01:57:08+00:00,9077,47.99,59.1,1194.02,,,,
2024-03-27T01:57:09+00:00,9078,3.96,1.24,680.41,,,,
2024-03-27T01:57:10+00:00,9079,-45.65,61.1,591.93,,,,
2024-03-27T01:57:11+00:00,9080,39.64,32.14,332.38,,,,
2024-03-27T01:57:12+00:00,9081,-25.31,78.99,1445.75,,,,
2024-03-27T01:57:13+00:00,9082,-7.64,41.29,1208.75,,,,
2024-03-27T01:57:14+00:00,9083,28.59,54.44,1680.47,,,,
2024-03-27T01:57:15+00:00,9084,42.89,93.76,788.48,,,,
2024-03-27T01:57:16+00:00,9085,6.72,30.42,1659.8,,,,
2024-03-27T01:57:17+00:00,9086,12.25,0.24,836.68,,,,
2024-03-27T01:57:18+00:00,9087,43.0,96.07,1571.45,,,,
2024-03-27T01:57:19+00:00,9088,-10.98,48.1,535.97,,,,
2024-03-27T01:57:20+00:00,9089,4.59,56.3,1345.09,,,,
2024-03-27T01:57:21+00:00,9090,-38.23,61.09,1430.28,,,,
2024-03-27T01:57:23+00:00,9091,27.5,78.14,471.79,,,,
2024-03-27T01:57:24+00:00,9092,-13.91,30.19,1411.13,,,,
2024-03-27T01:57:25+00:00,9093,7.25,63.73,1472.87,,,,
2024-03-27T01:57:26+00:00,9094,10.03,19.81,1828.13,,,,
2024-03-27T01:57:27+00:00,9095,-35.49,39.87,711.8,,,,
2024-03-27T01:57:28+00:00,9096,-34.97,94.93,618.3,,,,
2024-03-27T01:57:29+00:00,9097,44.84,83.79,664.15,,,,
2024-03-27T01:57:30+00:00,9098,38.51,6.85,1141.47,,,,
2024-03-27T01:57:31+00:00,9099,36.79,68.33,1077.46,,,,
2024-03-27T01:57:32+00:00,9100,9.73,51.5,869.38,,,,
2024-03-27T01:57:33+00:00,9101,8.33,27.13,454.27,,,,
2024-03-27T01:57:34+00:00,9102,-44.41,55.14,1799.39,,,,
2024-03-27T01:57:35+00:00,9103,13.89,11.01,1766.45,,,,
2024-03-27T01:57:36+00:00,9104,29.59,80.52,1872.1,,,,
2024-03-27T01:57:37+00:00,9105,-20.16,42.86,687.32,,,,
2024-03-27T01:57:38+00:00,9106,16.27,8.49,1755.77,,,,
2024-03-27T01:57:39+00:00,9107,-13.24,89.76,753.66,,,,
2024-03-27T01:57:40+00:00,9108,-11.34,12.86,825.61,,,,
2024-03-27T01:57:41+00:00,9109,7.12,81.58,1544.17,,,,
2024-03-27T01:57:42+00:00,9110,-44.05,84.77,1962.16,,,,
2024-03-27T01:57:43+00:00,9111,0.26,67.52,1356.67,,,,
2024-03-27T01:57:44+00:00,9112,-3.03,40.08,817.58,,,,
2024-03-27T01:57:45+00:00,9113,41.86,63.21,1445.38,,,,
2024-03-27T01:57:46+00:00,9114,-38.05,27.38,549.94,,,,
2024-03-27T01:57:47+00:00,9115,-37.84,0.52,581.62,,,,
2024-03-27T01:57:48+00:00,9116,26.93,30.07,1221.67,,,,
2024-03-27T01:57:49+00:00,9117,40.42,94.34,550.3,,,,
2024-03-27T01:57:50+00:00,9118,4.67,36.82,1616.31,,,,
2024-03-27T01:57:51+00:00,9119,30.59,87.03,1611.64,,,,
2024-03-27T01:57:52+00:00,9120,-19.39,47.35,1993.87,,,,
2024-03-27T01:57:53+00:00,9121,0.24,14.27,1525.67,,,,
2024-03-27T01:57:54+00:00,9122,-1.03,56.99,1098.9,,,,
2024-03-27T01:57:55+00:00,9123,-28.85,44.78,665.23,,,,
2024-03-27T01:57:56+00:00,9124,43.5,78.34,362.64,,,,
2024-03-27T01:57:57+00:00,9125,39.8,49.58,1106.76,,,,
2024-03-27T01:57:58+00:00,9126,46.46,62.16,1662.36,,,,
2024-03-27T01:57:59+00:00,9127,1.87,31.13,890.55,,,,
2024-03-27T01:58:00+00:00,9128,-27.31,20.63,421.41,,,,
2024-03-27T01:58:01+00:00,9129,26.85,59.3,1494.41,,,,
2024-03-27T01:58:02+00:00,9130,-18.63,19.63,748.01,,,,
2024-03-27T01:58:03+00:00,9131,47.04,24.33,1846.43,,,,
2024-03-27T01:58:04+00:00,9132,-34.17,10.31,1418.56,,,,
2024-03-27T01:58:05+00:00,9133,38.36,56.65,1700.32,,,,
2024-03-27T01:58:06+00:00,9134,19.91,58.59,344.75,,,,
2024-03-27T01:58:07+00:00,9135,-38.53,38.38,1548.49,,,,
2024-03-27T01:58:08+00:00,9136,-11.08,33.52,576.61,,,,
2024-03-27T01:58:09+00:00,9137,-4.66,25.87,563.79,,,,
2024-03-27T01:58:10+00:00,9138,-21.16,41.62,1552.13,,,,
2024-03-27T01:58:11+00:00,9139,36.22,20.81,698.91,,,,
2024-03-27T01:58:12+00:00,9140,39.55,8.06,1383.34,,,,
2024-03-27T01:58:13+00:00,9141,42.26,3.16,365.54,,,,
2024-03-27T01:58:14+00:00,9142,-20.96,28.66,817.52,,,,
2024-03-27T01:58:15+00:00,9143,-14.96,8.19,582.63,,,,
2024-03-27T01:58:16+00:00,9144,-21.89,85.89,695.12,,,,
2024-03-27T01:58:17+00:00,9145,-43.42,52.55,469.84,,,,
2024-03-27T01:58:18+00:00,9146,10.58,10.21,1908.42,,,,
2024-03-27T01:58:19+00:00,9147,-41.12,9.35,1803.3,,,,
2024-03-27T01:58:20+00:00,9148,-12.31,37.33,1424.39,,,,
2024-03-27T01:58:21+00:00,9149,-8.36,33.48,433.14,,,,
2024-03-27T01:58:22+00:00,9150,39.9,5.75,817.89,,,,
2024-03-27T01:58:24+00:00,9151,-35.14,82.59,1270.4,,,,
2024-03-27T01:58:25+00:00,9152,-36.72,22.14,1659.02,,,,
2024-03-27T01:58:26+00:00,9153,1.94,70.21,1148.36,,,,
2024-03-27T01:58:27+00:00,9154,-34.7,72.47,1225.02,,,,
2024-03-27T01:58:28+00:00,9155,3.72,20.33,994.91,,,,
2024-03-27T01:58:29+00:00,9156,24.45,95.72,366.08,,,,
2024-03-27T01:58:30+00:00,9157,26.81,14.48,1137.08,,,,
2024-03-27T01:58:31+00:00,9158,21.27,51.58,1445.8,,,,
2024-03-27T01:58:32+00:00,9159,6.48,58.7,678.47,,,,
2024-03-27T01:58:33+00:00,9160,8.8,52.53,883.67,,,,
2024-03-27T01:58:34+00:00,9161,26.98,42.01,1452.25,,,,
2024-03-27T01:58:35+00:00,9162,-8.28,12.47,1107.06,,,,
2024-03-27T01:58:36+00:00,9163,-8.36,92.26,1569.2,,,,
2024-03-27T01:58:37+00:00,9164,-18.09,37.16,1746.82,,,,
2024-03-27T01:58:38+00:00,9165,-4.82,73.04,1085.43,,,,
2024-03-27T01:58:39+00:00,9166,3.2,99.02,1153.34,,,,
2024-03-27T01:58:40+00:00,9167,0.22,11.44,1807.84,,,,
2024-03-27T01:58:41+00:00,9168,45.38,96.49,643.52,,,,
2024-03-27T01:58:42+00:00,9169,-49.14,45.49,1527.56,,,,
2024-03-27T01:58:43+00:00,9170,-28.58,3.47,818.44,,,,
2024-03-27T01:58:44+00:00,9171,41.13,50.9,1026.14,,,,
2024-03-27T01:58:45+00:00,9172,-13.78,12.65,1537.93,,,,
2024-03-27T01:58:46+00:00,9173,21.07,94.74,1400.68,,,,
